CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
G10-music player;0.917;0.846;0.863;0.008;12;1.000;0.923;0.941;0.008;11
Farnaz koohestani;0.250;0.208;0.222;0.000;12;1.000;0.833;0.889;0.000;3
Cellphone;0.657;0.522;0.549;0.007;12;0.985;0.783;0.823;0.007;8
FeatureModelName;0.627;0.583;0.569;0.002;12;0.837;0.778;0.759;0.002;9
HDMR-Paper;0.628;0.631;0.629;0.002;12;0.943;0.946;0.944;0.002;8
RE;1.000;0.851;0.891;0.012;12;1.000;0.851;0.891;0.012;12
Magister 2014-ROLOG;0.750;0.747;0.748;0.012;12;1.000;0.995;0.998;0.012;9
Pip;0.250;0.208;0.222;0.000;12;1.000;0.833;0.889;0.000;3
Pruebas;0.667;0.500;0.556;0.002;12;1.000;0.750;0.833;0.002;8
JCS;0.688;0.650;0.664;0.024;12;0.751;0.709;0.725;0.024;11
MyFeatureModel;0.833;0.741;0.769;0.018;12;1.000;0.889;0.922;0.018;10
Mobile Phone, until relase 5;0.750;0.730;0.740;0.001;12;1.000;0.974;0.987;0.001;9
